TCF20_cluster10	SLC35E2B_cluster10	0.234359
ELF4_cluster10	SLC35E2B_cluster10	-0.640079
GYS1_cluster10	SLC35E2B_cluster10	0.256851
SBF2_cluster10	SLC35E2B_cluster10	-0.664523
BTBD11_cluster10	SLC35E2B_cluster10	-0.738906
FBP1_cluster10	SLC35E2B_cluster10	0.48192
PAWR_cluster10	CDK11A_cluster10	0.47921
SERTAD3_cluster10	CDK11A_cluster10	0.393716
AFF1_cluster10	CDK11A_cluster10	0.299443
ZNF669_cluster10	CDK11A_cluster10	0.260728
ING5_cluster10	CDK11A_cluster10	0.30047
HOXB6_cluster10	SLC35E2_cluster10	1.53735
PDP2_cluster10	SLC35E2_cluster10	-0.979398
FKBP9_cluster10	SLC35E2_cluster10	0.818875
ACP5_cluster10	NADK_cluster10	-0.0473604
ZNF81_cluster10	NADK_cluster10	0.644991
CHP1_cluster10	NADK_cluster10	0.946174
UBASH3B_cluster10	NADK_cluster10	0.307514
PPP1R3E_cluster10	NADK_cluster10	0.340174
ZNF549_cluster10	NADK_cluster10	0.437942
ZNF624_cluster10	NADK_cluster10	0.682874
ZNF2_cluster10	NADK_cluster10	-0.398624
LRRK1_cluster10	NADK_cluster10	0.221571
FOXJ2_cluster10	NADK_cluster10	-0.534954
FOSL1_cluster10	NADK_cluster10	-0.850975
FKBP9_cluster10	NADK_cluster10	-0.29624
PPP2R3B_cluster10	NADK_cluster10	0.957083
NEK11_cluster10	NADK_cluster10	1.24076
WDR81_cluster10	NADK_cluster10	0.628254
HDAC3_cluster10	NADK_cluster10	1.05556e-07
FOXJ3_cluster10	NADK_cluster10	-0.949565
HIVEP3_cluster10	NADK_cluster10	-0.319067
SOCS1_cluster10	NADK_cluster10	-0.719826
ZNF19_cluster10	NADK_cluster10	0.222237
ZFPM1_cluster10	NADK_cluster10	0.732971
ZNF300_cluster10	NADK_cluster10	-0.205768
MOK_cluster10	NADK_cluster10	0.539402
SIGLEC10_cluster10	GNB1_cluster10	-0.228778
CDC20_cluster10	GNB1_cluster10	0.305125
FOXO4_cluster10	GNB1_cluster10	0.562377
MCM5_cluster10	GNB1_cluster10	0.26454
BCL11A_cluster10	GNB1_cluster10	0.289088
WDR81_cluster10	PRKCZ_cluster10	0.729671
ZNF300_cluster10	PRKCZ_cluster10	0.687597
ZNF148_cluster10	C1orf86_cluster10	0.223355
PPP2R3B_cluster10	SKI_cluster10	-0.656754
ZNF333_cluster10	SKI_cluster10	0.883174
ZNF565_cluster10	SKI_cluster10	0.553691
CBX7_cluster10	SKI_cluster10	0.772214
PTPRD_cluster10	SKI_cluster10	0.667682
CSRNP2_cluster10	SKI_cluster10	0.776765
DIDO1_cluster10	SKI_cluster10	1.09331e-09
NEK3_cluster10	SKI_cluster10	1.21802
ANKRD6_cluster10	SKI_cluster10	-0.782489
BTRC_cluster10	SKI_cluster10	0.516196
ZBTB34_cluster10	SKI_cluster10	0.588225
ENPP2_cluster10	SKI_cluster10	-0.239364
BCL3_cluster10	SKI_cluster10	0.961057
FAM109A_cluster10	MORN1_cluster10	0.918738
TNS3_cluster10	MORN1_cluster10	1.13735
PPARGC1B_cluster10	MORN1_cluster10	-0.468767
FKBP10_cluster10	MORN1_cluster10	0.89847
SPRED1_cluster10	MORN1_cluster10	-0.469251
PLAG1_cluster10	RER1_cluster10	0.36802
JAK3_cluster10	RER1_cluster10	0.536173
ZFY_cluster10	RER1_cluster10	-0.0154247
ZFX_cluster10	RER1_cluster10	0.112993
SOCS1_cluster10	RER1_cluster10	1.15594
MERTK_cluster10	PEX10_cluster10	-0.325883
ZBTB40_cluster10	PEX10_cluster10	0.249363
ZBTB7B_cluster10	PEX10_cluster10	0.40553
PPP2CB_cluster10	PEX10_cluster10	-1.70713e-08
NFKB2_cluster10	PEX10_cluster10	-0.742066
ANKRD42_cluster10	PEX10_cluster10	0.640773
ZNF714_cluster10	PEX10_cluster10	-1.55558e-07
TGFBR2_cluster10	PEX10_cluster10	0.70289
ZNF180_cluster10	PEX10_cluster10	4.04513e-07
FKBP9_cluster10	PEX10_cluster10	0.122805
FOXJ2_cluster10	PEX10_cluster10	0.48492
ZNF577_cluster10	PEX10_cluster10	0.678419
ERCC8_cluster10	PEX10_cluster10	0.773747
ZFPM1_cluster10	PEX10_cluster10	0.399789
PPP1R3D_cluster10	PEX10_cluster10	0.651455
NEK11_cluster10	PEX10_cluster10	-0.374903
ZNF416_cluster10	PEX10_cluster10	-0.219843
